"Deal - ID","Person - ID","Deal - Deal created","Deal - Stage","Deal - Status","Deal - Lost reason","Deal - Nazwa kursu","Deal - Termin zakończenia kursu","Deal - Certyfikat - numer","Deal - Źródło finansowania","Person - Znaleziona praca - czy znalazł pracę","Person - Znaleziona praca - czy związana z kursem","Person - Znaleziona praca - czy się przebranżowił"
"157612","200018","2023-06-19 08:16:58","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-09-24","2023/9/68","Własne","","",""
"157523","199717","2023-06-16 10:07:18","Po konsultacji CV","Lost","4.2 Nie wysyłać CV do partnerów","_old_Scrum Master","2023-07-23","2023/7/27","Orange","Tak","Nie","Nie"
"157520","199081","2023-06-16 10:03:48","Symulacja 1","Lost","4.5 Urwany kontakt","_old_Scrum Master","2023-07-23","2023/7/24","Własne","Tak","Tak","Nie"
"157474","184293","2023-06-15 15:28:07","Po warsztatach CV","Open","","Data Science","2023-05-14","2023/3/5 2023/6/44","","Brak informacji","",""
"157455","199845","2023-06-15 10:16:48","Propozycja warsztatów","Open","","Python Developer","2024-01-21","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157453","198460","2023-06-15 10:06:25","Propozycja warsztatów","Open","","Data Science - SQL","2023-07-23","2023/7/48","Amazon","Tak","Nie","Nie"
"157450","199882","2023-06-15 09:22:34","Po rozmowie 2","Open","","_old_Scrum Master","2023-07-23","2023/7/25","Orange","Tak","Trudno powiedzieć","Tak"
"157447","166069","2023-06-15 09:12:56","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","_old_Scrum Master","2023-07-23","2023/7/43","Orange","Tak","Nie","Nie"
"157352","199434","2023-06-14 09:09:37","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-29","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"157348","199205","2023-06-14 08:56:03","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-29","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"157305","198761","2023-06-13 15:36:11","Kandydaci","Open","","Tester Oprogramowania","2023-08-20","2023/9/1","Własne","Nie","",""
"157279","199507","2023-06-13 11:36:48","Propozycja warsztatów","Open","","Data Science - SQL","2023-07-23","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157265","198557","2023-06-13 08:11:40","Po warsztatach CV","Open","","Tester Oprogramowania","2023-08-20","2023/9/26","Własne","Tak","Tak","Tak"
"157237","161765","2023-06-12 15:22:15","Po warsztatach CV","Open","","Data Science - SQL","2023-09-17","2023/9/83","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157235","170214","2023-06-12 15:01:46","Propozycja warsztatów","Open","","Python Developer","2023-11-26","2024/1/51","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157231","166276","2023-06-12 14:45:41","Propozycja warsztatów","Open","","Python Developer","2023-10-29","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157228","145264","2023-06-12 14:16:06","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-29","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157069","199470","2023-06-07 15:27:15","Propozycja warsztatów","Open","","Frontend Developer - Js&React","2023-10-01","2023/10/9","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157021","199490","2023-06-07 10:19:06","Kolejka (darmowa)","Open","","Frontend Developer - Js&React","2023-11-05","2023/12/10","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157019","181168","2023-06-07 10:03:24","Propozycja warsztatów","Open","","Python Developer","2023-10-29","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"157013","186823","2023-06-07 08:09:48","Zakwalifikowani","Lost","4.4 Przeterminowani","Data Science","2023-10-08","","Własne","","",""
"157011","192822","2023-06-07 08:05:18","Po warsztatach CV","Open","","Business Intelligence","2023-09-03","2023/9/31","Własne","Nie","",""
"156927","153616","2023-06-05 21:42:51","Po warsztatach CV","Open","","Java Developer - Introduction","2023-08-27","2023/8/61","Amazon","Tak","Tak","Nie"
"156840","187642","2023-06-05 08:10:55","Po warsztatach CV","Open","","_old_Scrum Master","2023-07-23","2023/7/26","Własne","Tak","Nie","Nie"
"156717","193048","2023-06-01 13:10:42","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer Flexi","2023-10-01","","Własne","","",""
"156713","199214","2023-06-01 11:29:43","Propozycja warsztatów","Lost","4.4 Przeterminowani","HTML, CSS + WordPress","2023-08-06","2023/8/2","","","",""
"156696","170237","2023-06-01 10:12:23","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-08-27","2023/8/45","Własne","","",""
"156693","196009","2023-06-01 10:07:42","Kandydaci","Open","","Data Science","2023-10-08","2023/7/38; 2023/11/29","Własne","Nie","","Nie"
"156691","168947","2023-06-01 08:20:55","Kandydaci","Open","","Tester Oprogramowania","2023-08-20","2023/10/21","Własne","Brak informacji","",""
"156629","163965","2023-05-31 10:23:44","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","2023-08-27","2023/9/64","","Nie","",""
"156620","198886","2023-05-31 08:34:05","Kandydaci","Open","","_old_Scrum Master","2023-07-23","2023/7/35","Własne","Brak informacji","Brak informacji","Brak informacji"
"156615","198951","2023-05-31 08:06:53","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-09-17","2023/10/4","Własne","","",""
"156574","198738","2023-05-30 15:14:00","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Product Owner","2023-08-06","2023/8/23","","","",""
"156561","90431","2023-05-30 13:02:39","Propozycja warsztatów","Open","","Java Developer - Introduction","2023-08-27","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156558","130371","2023-05-30 12:50:58","Propozycja warsztatów","Open","","Java Developer - Introduction","2023-08-27","2023/8/34","Amazon","Tak","Tak","Tak"
"156545","184618","2023-05-30 09:48:01","Po warsztatach CV","Open","","Frontend Developer - Pełny kurs","2023-10-01","2023/10/35; 2023/10/36","BUR","Nie - nadal w tej samej pracy","Nie","Nie"
"156541","191345","2023-05-30 08:51:08","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156538","198235","2023-05-30 08:48:39","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156537","198127","2023-05-30 08:47:11","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-07-23","2023/8/10","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"156535","159947","2023-05-30 08:46:04","Po warsztatach CV","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","",""
"156532","197983","2023-05-30 08:44:50","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156531","198139","2023-05-30 08:43:29","Po warsztatach CV","Open","","Tester Oprogramowania","2023-08-06","2023/8/11","Amazon","Brak informacji","",""
"156529","194049","2023-05-30 08:40:44","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","2023/8/12","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156527","115474","2023-05-30 08:39:25","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","2023/8/9","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156525","190159","2023-05-30 08:38:01","Kandydaci","Open","","Tester Oprogramowania","2023-08-06","2023/8/8","Amazon","Tak","Nie","Tak"
"156523","196995","2023-05-30 08:36:38","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156520","196987","2023-05-30 08:35:06","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156518","196816","2023-05-30 08:33:25","Po warsztatach CV","Open","","Tester Oprogramowania","2023-08-06","2023/8/13","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"156515","196714","2023-05-30 08:31:47","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156514","140223","2023-05-30 08:29:28","Propozycja warsztatów","Open","","Tester Oprogramowania","2023-08-06","2023/10/20","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156461","128652","2023-05-29 12:31:11","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer Flexi","2023-10-01","","Własne","","",""
"156449","198608","2023-05-29 11:30:54","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-29","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"156443","143595","2023-05-29 09:16:05","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-09-17","","BUR","","",""
"156363","195074","2023-05-26 14:41:53","Po warsztatach CV","Open","","_old_Scrum Master","2023-07-23","2023/7/36","Własne","Brak informacji","",""
"156360","198295","2023-05-26 14:41:32","Propozycja warsztatów","Open","","Data Science - SQL","2023-07-23","","Amazon","Nie - nadal w tej samej pracy","Trudno powiedzieć","Nie"
"156353","174163","2023-05-26 12:50:20","Po warsztatach CV","Open","","Business Intelligence","2023-09-03","","Własne","Brak informacji","",""
"156310","180575","2023-05-25 14:47:00","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-09-17","","Własne","","",""
"156302","175429","2023-05-25 13:08:09","Kandydaci","Open","","_old_Scrum Master","2023-07-23","2023/9/18","Własne","Nie","",""
"156294","198737","2023-05-25 12:08:49","Po warsztatach CV","Open","","HTML, CSS + WordPress","2023-08-06","2023/8/4","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"156286","198505","2023-05-25 09:23:50","Propozycja warsztatów","Open","","Frontend Developer - Js&React","2023-10-01","","Amazon","Tak","Tak","Tak"
"156282","198813","2023-05-25 09:12:03","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-01","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"156228","194354","2023-05-24 14:09:33","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-09-17","2023/10/6","Urząd Pracy","","",""
"156226","191360","2023-05-24 14:02:01","Kandydaci","Open","","UX Designer","2023-09-17","2023/10/5","Urząd Pracy","Tak","Trudno powiedzieć","Nie"
"156222","194807","2023-05-24 13:49:18","Propozycja warsztatów","Lost","4.4 Przeterminowani","UX Designer","2023-09-17","","Urząd Pracy","","",""
"156218","198819","2023-05-24 13:22:53","Kandydaci","Open","","Frontend Developer - Pełny kurs","2023-10-01","2023/9/75 2023/9/76","Urząd Pracy","Nie","",""
"156124","159254","2023-05-23 13:23:31","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","2023-10-15","","Własne","","",""
"156117","192277","2023-05-23 11:58:57","Propozycja warsztatów","Open","","Data Science","2023-07-16","2023/5/63 2023/9/65","Urząd Pracy","","",""
"155923","198565","2023-05-19 13:39:55","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","UX Designer","2023-09-17","","Orange","Tak","Nie","Nie"
"155921","194070","2023-05-19 13:34:58","Kandydaci","Open","","UX Designer","2023-11-05","2024/1/4","Orange","Tak","Nie","Nie"
"155917","198564","2023-05-19 13:27:59","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","UX Designer","2023-09-17","","Orange","Brak informacji","Brak informacji","Brak informacji"
"155914","198563","2023-05-19 13:20:19","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","UX Designer","2023-09-17","","Orange","Brak informacji","Brak informacji","Brak informacji"
"155903","194428","2023-05-19 09:03:19","Propozycja warsztatów","Open","","Data Science - SQL","2023-07-23","2023/9/53","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"155899","169248","2023-05-19 08:38:12","Propozycja warsztatów","Open","","Data Science - SQL","2023-07-23","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"155806","192540","2023-05-18 09:54:24","Po warsztatach CV","Open","","Tester Oprogramowania","2023-08-06","","Amazon","Tak","Nie","Nie"
"155802","198504","2023-05-18 09:48:10","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","_old_Scrum Master","2023-07-23","","Orange","Brak informacji","Brak informacji","Brak informacji"
"155799","198503","2023-05-18 09:36:17","Po rozmowie 2","Open","","Business Intelligence","2023-09-03","2023/9/60","Orange","Tak","Tak","Nie"
"155757","85656","2023-05-18 09:19:00","Po rozmowie 2","Open","","Business Intelligence","2023-09-03","2023/9/50","Orange","Tak","Nie","Nie"
"155752","168796","2023-05-18 09:07:07","Kandydaci","Open","","Business Intelligence","2023-09-03","2023/9/22","Orange","Tak","Tak","Tak"
"155750","198499","2023-05-18 08:58:21","Kandydaci","Open","","Business Intelligence","2023-09-03","2023/9/21","Orange","Brak informacji","Brak informacji","Brak informacji"
"155688","198188","2023-05-17 15:18:05","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-01","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"155684","196670","2023-05-17 15:05:31","Propozycja warsztatów","Open","","UX Designer Flexi","2023-10-01","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"155534","198175","2023-05-16 13:31:57","Propozycja warsztatów","Open","","HTML, CSS + WordPress","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"155531","197135","2023-05-16 13:22:30","Propozycja warsztatów","Open","","HTML, CSS + WordPress","2023-08-06","2023/8/1","Amazon","Brak informacji","Brak informacji","Brak informacji"
"155496","197206","2023-05-16 08:11:22","Propozycja warsztatów","Lost","4.4 Przeterminowani","_old_Scrum Master","2023-07-23","2023/7/41","Własne","","",""
"155440","198136","2023-05-15 14:13:02","Propozycja warsztatów","Lost","4.4 Przeterminowani","Data Science","2023-10-08","2023/9/55","","","",""
"155439","193109","2023-05-15 13:35:32","Po warsztatach CV","Open","","Tester Oprogramowania","2023-07-23","2023/7/19","Własne","Tak","Nie","Nie"
"155433","196904","2023-05-15 13:19:08","Propozycja warsztatów","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2023-10-01","2023/10/8; 2023/10/15","","","",""
"155424","197748","2023-05-15 12:13:51","Po warsztatach CV","Open","","Tester Oprogramowania","2023-08-20","2023/9/23","","Nie","",""
"155398","196421","2023-05-15 08:25:01","Propozycja warsztatów","Lost","4.4 Przeterminowani","Python Developer","2023-08-20","","","","",""
"155335","192400","2023-05-12 16:25:13","Po rozmowie 2","Open","","Tester Oprogramowania","2023-07-23","2023/7/32","Orange","Tak - awans w pracy","Tak","Tak"
"155331","196833","2023-05-12 15:30:09","Propozycja warsztatów","Open","","HTML, CSS + WordPress","2023-08-06","2023/8/7","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"155325","194216","2023-05-12 15:06:04","Propozycja warsztatów","Open","","HTML, CSS + WordPress","2023-08-06","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"155299","195864","2023-05-12 09:34:45","Propozycja warsztatów","Lost","4.4 Przeterminowani","Tester Oprogramowania","2023-07-09","2023/7/49","Urząd Pracy","","",""
"155179","197458","2023-05-11 13:50:28","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","Cybersecurity","2023-07-30","","Orange","Brak informacji","Brak informacji","Brak informacji"
"153632","198092","2023-05-09 21:04:09","Kandydaci","Open","","Python Developer","2023-08-20","2023/9/40","Orange","Tak","Tak","Tak"
"153597","198071","2023-05-09 14:57:42","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","Tester Oprogramowania","2023-07-23","2023/8/17","Orange","Tak","Nie","Nie"
"153595","194983","2023-05-09 14:50:24","Po warsztatach CV","Open","","Tester Oprogramowania","2023-07-23","2023/7/20","Inwestuj w rozwój","Tak","Nie","Nie"
"153565","193056","2023-05-09 09:46:50","Propozycja warsztatów","Open","","Python Developer","2023-08-20","2023/9/59","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"153564","166178","2023-05-09 09:32:41","Propozycja warsztatów","Open","","Tester Automatyzujący","2023-06-18","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"153562","141310","2023-05-09 09:27:31","Propozycja warsztatów","Open","","Tester Automatyzujący","2023-07-14","","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"153557","151679","2023-05-09 09:21:23","Propozycja warsztatów","Open","","Tester Automatyzujący","2023-07-16","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"153555","147144","2023-05-09 09:19:45","Propozycja warsztatów","Open","","Tester Automatyzujący","2023-07-16","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"153553","192135","2023-05-09 09:18:00","Kandydaci","Open","","Tester Automatyzujący","2023-07-16","2023/9/29","Amazon","Tak","Tak","Tak"
"153551","107990","2023-05-09 09:16:31","Propozycja warsztatów","Open","","Tester Automatyzujący","2023-07-16","","Amazon","Tak","Nie","Tak"
"153547","161298","2023-05-09 09:14:11","Po warsztatach CV","Open","","Tester Automatyzujący","2023-07-16","2023/9/11","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
